,X axis
713,0.98561615
714,0.97065985
715,0.97081965
716,1.0067497
717,0.9766409
718,0.9822434
719,0.9949682
720,0.99130344
721,0.9701455
722,1.0062671
723,0.9792484
724,0.9803844
725,1.0021964
726,0.967345
727,1.0001105
728,1.0104488
729,0.96948683
730,0.96954083
731,0.9709823
732,1.0058488
733,1.0122339
734,0.96855414
735,0.9919109
736,1.0090381
737,0.9993278
738,0.999496
739,0.9862522
740,0.99924254
741,0.9888998
742,0.98586726
743,0.9990151
744,0.9730308
745,0.97318184
746,0.98939985
747,1.0042123
748,0.996605
749,1.007303
750,1.0102991
751,0.98881805
752,0.99152726
753,0.9814356
754,0.9933803
755,0.9883375
756,1.0027179
757,1.0141122
758,0.99144965
759,1.0158653
760,1.0107055
761,1.0041301
762,0.9895732
763,1.0053285
764,1.0204325
765,0.99166447
766,1.0236529
767,0.9977602
768,1.0021805
769,1.0200458
770,1.0152156
771,1.0144626
772,1.0085582
773,0.9992331
774,1.0116754
775,1.0083114
776,1.0020143
777,1.031423
778,1.0341817
779,1.0474724
780,1.025574
781,1.0169533
782,1.0171602
783,1.0364264
784,1.0293875
785,1.0506119
786,1.0437484
787,1.0520798
788,1.0196339
789,1.0278455
790,1.0618266
791,1.0614356
792,1.0337075
793,1.0399419
794,1.0402405
795,1.0680354
796,1.0533385
797,1.0440869
798,1.0634491
799,1.0398209
800,1.0739459
801,1.0536654
802,1.0566326
803,1.0488397
804,1.0490012
805,1.0692831
806,1.0786419
807,1.0575069
808,1.0588427
809,1.0528818
810,1.0592135
811,1.0676311
812,1.0791296
813,1.0824262
814,1.0842471
815,1.0877223
816,1.0927937
817,1.0696381
818,1.0748743
819,1.079115
820,1.0743713
821,1.0684988
822,1.0954036
823,1.0798992
824,1.0829883
825,1.1032218
826,1.0767305
827,1.1070813
828,1.0891097
829,1.0964004
830,1.0764385
831,1.0870609
832,1.1063738
833,1.0891777
834,1.0956683
835,1.1047896
836,1.0845827
837,1.0883653
838,1.1050038
839,1.1132274
840,1.125242
841,1.1090394
842,1.1161556
843,1.1181897
844,1.1289417
845,1.1003933
846,1.1063907
847,1.1244876
848,1.1341164
849,1.1328435
850,1.129003
851,1.1057044
852,1.1195241
853,1.127976
854,1.1419228
855,1.1428806
856,1.1090894
857,1.1112286
858,1.1438981
859,1.1236446
860,1.1415032
861,1.1323209
862,1.1185751
863,1.1478506
864,1.1206881
865,1.1458858
866,1.121449
867,1.1382489
868,1.1517702
869,1.1330032
870,1.1328125
871,1.1265155
872,1.1074343
873,1.1067536
874,1.094617
875,1.1032344
876,1.0880346
877,1.0930847
878,1.0975966
879,1.0795116
880,1.1132762
881,1.1076232
882,1.0982547
883,1.0852568
884,1.0981611
885,1.104763
886,1.1184242
887,1.0807719
888,1.0826327
889,1.1145697
890,1.0809813
891,1.1048439
892,1.0810665
893,1.1020308
894,1.083521
895,1.0853994
896,1.096208
897,1.1131431
898,1.1130946
899,1.1076807
900,1.1064677
901,1.0873094
902,1.1122948
903,1.0854973
904,1.1066884
905,1.1110599
906,1.0954511
907,1.0910674
908,1.1237586
909,1.1137027
910,1.0943904
911,1.0890269
912,1.1116065
913,1.1046021
914,1.1011461
915,1.1011307
916,1.1103778
917,1.1076605
918,1.12722
919,1.1246269
920,1.1091775
921,1.126199
922,1.106234
923,1.1067272
924,1.107338
925,1.120455
926,1.1020837
927,1.1130606
928,1.1016291
929,1.1011251
930,1.0944887
931,1.1119905
932,1.1218481
933,1.0977817
934,1.1046925
935,1.1298807
936,1.1255363
937,1.1277081
938,1.127036
939,1.1271878
940,1.118685
941,1.1299844
942,1.1202116
943,1.1174092
944,1.1206512
945,1.0974897
946,1.1207263
947,1.1314973
948,1.1200832
949,1.1010181
950,1.1125252
951,1.1027914
952,1.1077503
953,1.1116933
954,1.1007754
955,1.1038162
956,1.1116521
957,1.1071059
958,1.1148547
959,1.1033598
960,1.1071129
961,1.1246436
962,1.1124493
963,1.0991082
964,1.1240606
965,1.1174908
966,1.1378909
967,1.1314406
968,1.1157714
969,1.1077687
970,1.102247
971,1.1009421
972,1.1241343
973,1.1073157
974,1.1112006
975,1.1232783
976,1.1002535
977,1.1210804
978,1.1004238
979,1.1216128
980,1.1000296
981,1.1228374
982,1.1096525
983,1.1123669
984,1.1063029
985,1.1004279
986,1.1035211
987,1.1201998
988,1.0962139
989,1.134504
990,1.1241093
991,1.1264745
992,1.1204177
993,1.1036385
994,1.1208072
995,1.1074878
996,1.101374
997,1.1138042
998,1.1216733
999,1.0966697
1000,1.117719
1001,1.0936794
1002,1.1166376
1003,1.0956591
1004,1.1286923
1005,1.094458
1006,1.1039212
1007,1.1140023
1008,1.1010389
1009,1.1286749
1010,1.1103768
1011,1.1142768
1012,1.0983518
1013,1.1181908
1014,1.127951
1015,1.120837
1016,1.1119442
1017,1.1101195
1018,1.1267877
1019,1.1071385
1020,1.1144274
1021,1.1257855
1022,1.114924
1023,1.0915265
1024,1.0961264
1025,1.1016349
1026,1.0861413
1027,1.0913562
1028,1.1199352
1029,1.1011803
1030,1.1079228
1031,1.1048673
1032,1.1136429
1033,1.1030651
1034,1.084204
1035,1.1100944
1036,1.1118164
1037,1.107736
1038,1.0899123
1039,1.1204593
1040,1.1180284
1041,1.0942296
1042,1.0965021
1043,1.0875651
1044,1.106847
1045,1.09165
1046,1.0888503
1047,1.1170938
1048,1.1107535
1049,1.1184726
1050,1.0924155
1051,1.1044352
1052,1.1031584
1053,1.1047927
1054,1.0907199
1055,1.0969825
1056,1.0927197
1057,1.1073153
1058,1.1088793
1059,1.1055167
1060,1.0767152
1061,1.1028676
1062,1.0876234
1063,1.0857062
1064,1.1074803
1065,1.090537
1066,1.1101164
1067,1.0996876
1068,1.0845091
1069,1.0854746
1070,1.0952773
1071,1.0806298
1072,1.0921699
1073,1.0938494
1074,1.0894603
1075,1.099363
1076,1.0749874
1077,1.0936974
1078,1.0906126
1079,1.0900401
1080,1.0930607
1081,1.0686518
1082,1.0707808
1083,1.0696886
1084,1.0977068
1085,1.1022034
1086,1.0859317
1087,1.0878059
1088,1.0914375
1089,1.0599933
1090,1.0908692
1091,1.0961639
1092,1.0884908
1093,1.0934726
1094,1.0648178
1095,1.0666106
1096,1.0715972
1097,1.0730278
1098,1.0886053
1099,1.0665387
1100,1.0784706
1101,1.0906649
1102,1.0548254
1103,1.0800511
1104,1.0613117
1105,1.049875
1106,1.050789
1107,1.070302
1108,1.075167
1109,1.0867461
1110,1.0515397
1111,1.0846708
1112,1.081353
1113,1.0686959
1114,1.0794286
1115,1.0732301
1116,1.0537173
1117,1.0499591
1118,1.0486591
1119,1.0527523
1120,1.0536578
1121,1.0453585
1122,1.0530068
1123,1.0765237
1124,1.0396276
1125,1.0751947
1126,1.0697906
1127,1.0778869
1128,1.0640582
1129,1.0530868
1130,1.043336
1131,1.0739782
1132,1.0551907
1133,1.0533233
1134,1.0438118
1135,1.0535107
1136,1.0668591
1137,1.0316796
1138,1.0532457
1139,1.0668273
1140,1.0576451
1141,1.0605816
1142,1.0572722
1143,1.0328865
1144,1.0607617
1145,1.0422202
1146,1.0693561
1147,1.0446565
1148,1.062505
1149,1.0376847
1150,1.0565784
1151,1.0436616
1152,1.057395
1153,1.0734215
1154,1.044386
1155,1.0348008
1156,1.0622467
1157,1.0611877
1158,1.0401675
1159,1.0675653
1160,1.063472
1161,1.0552886
1162,1.0712281
1163,1.0705166
1164,1.0673623
1165,1.0532252
1166,1.0429933
1167,1.0598824
1168,1.061798
1169,1.0529107
1170,1.0637351
1171,1.0491947
1172,1.0531576
1173,1.0699456
1174,1.0632476
1175,1.0608902
1176,1.0497787
1177,1.0578468
1178,1.0814254
1179,1.0606531
1180,1.0652341
1181,1.0512887
1182,1.0833024
1183,1.0597657
1184,1.0790195
1185,1.064549
1186,1.0833296
1187,1.057772
1188,1.0877985
1189,1.0640684
1190,1.0827603
1191,1.07445
1192,1.0786182
1193,1.0758635
1194,1.0599991
1195,1.060985
1196,1.1023651
1197,1.0997616
1198,1.0944649
1199,1.0916718
1200,1.089223
1201,1.0971533
1202,1.1238167
1203,1.1106131
1204,1.129651
1205,1.1175764
1206,1.1018333
1207,1.0944388
1208,1.0938474
1209,1.0846336
1210,1.0873166
1211,1.0709977
1212,1.0775453
1213,1.0679742
1214,1.074634
1215,1.0673461
1216,1.0828311
1217,1.0595703
1218,1.0820477
1219,1.0759555
1220,1.0498844
1221,1.0505571
1222,1.034406
1223,1.0483329
1224,1.0275733
1225,1.0507249
1226,1.0618936
1227,1.0373142
1228,1.0657867
1229,1.0345982
1230,1.0297838
1231,1.040355
1232,1.047673
1233,1.0446908
1234,1.0649403
1235,1.0680315
1236,1.0645683
1237,1.0391991
1238,1.0692983
1239,1.0562894
1240,1.0541745
1241,1.0517393
1242,1.0408549
1243,1.0402914
1244,1.0711801
1245,1.0492532
1246,1.0527195
1247,1.0592309
1248,1.0750761
1249,1.0625819
1250,1.0395682
1251,1.0709958
1252,1.0452738
1253,1.0389185
1254,1.0728605
1255,1.0702472
1256,1.0424892
1257,1.0455097
1258,1.0451006
1259,1.0723915
1260,1.0785776
1261,1.0752269
1262,1.0383985
1263,1.0648955
1264,1.0627568
1265,1.067111
1266,1.06372
1267,1.0765444
1268,1.0557436
1269,1.062458
1270,1.0418997
1271,1.0405082
1272,1.0566626
1273,1.0507741
1274,1.079197
1275,1.0714102
1276,1.0813308
1277,1.0780979
1278,1.070595
1279,1.0617093
1280,1.0691032
1281,1.0663064
1282,1.0599871
1283,1.0711889
1284,1.0817465
1285,1.054441
1286,1.0525379
1287,1.0652032
1288,1.085281
1289,1.0732352
1290,1.0504862
1291,1.0474159
1292,1.0805563
1293,1.0672263
1294,1.0638368
1295,1.0498344
1296,1.0767927
1297,1.078834
1298,1.0730008
1299,1.070674
1300,1.0737065
1301,1.0501354
1302,1.0678513
1303,1.0763654
1304,1.0891951
1305,1.0552893
1306,1.0691525
1307,1.0767796
1308,1.0721537
1309,1.053899
1310,1.0573258
1311,1.0504421
1312,1.0559185
1313,1.0810244
1314,1.0746218
1315,1.0546571
1316,1.0856636
1317,1.0650194
1318,1.0520486
1319,1.0849941
1320,1.0710782
1321,1.0523068
1322,1.0922203
1323,1.0593364
1324,1.0885583
1325,1.0623821
1326,1.0820453
1327,1.0844021
1328,1.0522071
1329,1.0905352
1330,1.0719672
1331,1.053421
1332,1.0868601
1333,1.0879422
1334,1.076713
1335,1.0721583
1336,1.0595894
1337,1.0865387
1338,1.0678988
1339,1.0535288
1340,1.0476058
1341,1.0657845
1342,1.0649854
1343,1.0748404
1344,1.0559835
1345,1.0506753
1346,1.0555072
1347,1.0692292
1348,1.0456883
1349,1.0842729
1350,1.0632783
1351,1.0740968
1352,1.0808945
1353,1.0673443
1354,1.0527844
1355,1.0658392
1356,1.0495067
1357,1.0768393
1358,1.0456778
1359,1.0447365
1360,1.0451491
1361,1.0711625
1362,1.041706
1363,1.0745752
1364,1.0747726
1365,1.0509645
1366,1.05632
1367,1.0702531
1368,1.0737568
1369,1.0594592
1370,1.0533953
1371,1.0574296
1372,1.0503597
1373,1.0785019
1374,1.0722332
1375,1.0630342
1376,1.0624799
1377,1.0592334
1378,1.0727491
1379,1.0427147
1380,1.0410143
1381,1.0447763
1382,1.0422994
1383,1.07467
1384,1.0632662
1385,1.0453637
1386,1.0596025
1387,1.0434384
1388,1.0651441
1389,1.0477397
1390,1.0459635
1391,1.0588578
1392,1.0697359
1393,1.0410653
1394,1.0716361
1395,1.0604175
1396,1.0708972
1397,1.058688
1398,1.0613875
1399,1.0719596
1400,1.069633
1401,1.0306687
1402,1.0599369
1403,1.0513521
1404,1.0362941
1405,1.043811
1406,1.0523205
1407,1.0604352
1408,1.0349333
1409,1.0531226
1410,1.0434897
1411,1.0691886
1412,1.0291952
1413,1.0323633
1414,1.0545828
1415,1.0432935
1416,1.0701312
1417,1.0334527
1418,1.0650965
1419,1.0593281
1420,1.0453694
1421,1.0399345
1422,1.0436907
1423,1.0760255
1424,1.0594049
1425,1.0771217
1426,1.038403
1427,1.0660214
1428,1.0698781
1429,1.0497788
1430,1.0584908
1431,1.0727885
1432,1.0798209
1433,1.0693228
1434,1.0454372
1435,1.0711706
1436,1.0561254
1437,1.067271
1438,1.0834409
1439,1.06775
1440,1.0692666
1441,1.0718042
1442,1.0628402
1443,1.0832522
1444,1.0782173
1445,1.0940562
1446,1.0956446
1447,1.0822549
1448,1.1028634
1449,1.0838181
1450,1.096646
1451,1.101705
1452,1.1000328
1453,1.1103275
1454,1.1351141
1455,1.1395619
1456,1.1394193
1457,1.1462603
1458,1.1146843
1459,1.1024153
1460,1.0931857
1461,1.0466177
1462,1.0404773
1463,1.0108216
1464,0.9786886
1465,0.9686903
1466,0.9522811
1467,0.89015996
1468,0.88732755
1469,0.8627939
1470,0.84706557
1471,0.80760926
1472,0.7984978
1473,0.76773995
1474,0.7687835
1475,0.79133904
1476,0.75369585
1477,0.744968
1478,0.7536249
1479,0.72250754
1480,0.71815324
1481,0.67742604
1482,0.7075414
1483,0.67238986
1484,0.6759284
1485,0.62318414
1486,0.63470316
1487,0.6501176
1488,0.6343659
1489,0.61948407
1490,0.60044724
1491,0.5998924
1492,0.5392977
1493,0.55892783
1494,0.5527714
1495,0.51578915
1496,0.52230823
1497,0.48437756
1498,0.4796907
1499,0.47158295
1500,0.49294227
1501,0.46765134
1502,0.46227655
1503,0.44454223
1504,0.4244643
1505,0.44613034
1506,0.41717133
1507,0.39766154
1508,0.39977846
1509,0.39264426
1510,0.42229545
1511,0.38361052
1512,0.41023475
1513,0.3731061
1514,0.36730987
1515,0.40072715
1516,0.3806855
1517,0.36354318
1518,0.38373497
1519,0.3570542
1520,0.38942036
1521,0.3621588
1522,0.36967814
1523,0.37703985
1524,0.3659094
1525,0.35649964
1526,0.34623563
1527,0.3278962
1528,0.33970883
1529,0.31609136
1530,0.33266985
1531,0.30266955
1532,0.30922425
1533,0.32731268
1534,0.29336077
1535,0.29309067
1536,0.29289648
1537,0.3240523
1538,0.29155964
1539,0.31193754
1540,0.3143379
1541,0.30268314
1542,0.2859561
1543,0.26148477
1544,0.29324004
1545,0.25952607
1546,0.2579774
1547,0.24992737
1548,0.26995358
1549,0.27021176
1550,0.24442175
1551,0.25920036
1552,0.24542607
1553,0.25825253
1554,0.24080807
1555,0.24198301
1556,0.22384576
1557,0.2443625
1558,0.22521926
1559,0.20948897
1560,0.22897281
1561,0.22307809
1562,0.20903337
1563,0.22776026
1564,0.21408802
1565,0.21253009
1566,0.22103716
1567,0.22086382
1568,0.18181501
1569,0.1930421
1570,0.17551346
1571,0.18281794
1572,0.19036423
1573,0.17269763
1574,0.19371012
1575,0.17808595
1576,0.18857656
1577,0.16409515
1578,0.15976508
1579,0.16159861
1580,0.15585367
1581,0.17679088
1582,0.17568466
1583,0.17248738
1584,0.16573893
1585,0.16263969
1586,0.13743414
1587,0.15034959
1588,0.12948944
1589,0.1298466
1590,0.14418484
1591,0.14469528
1592,0.11622884
1593,0.1265555
1594,0.11550795
1595,0.12833363
1596,0.12407508
1597,0.113168135
1598,0.11765259
1599,0.12573852
1600,0.12285687
1601,0.120794855
1602,0.10028536
1603,0.09576844
1604,0.11223031
1605,0.1232007
1606,0.122324765
1607,0.11061282
1608,0.1070498
1609,0.10997007
1610,0.10190137
1611,0.0949908
1612,0.10436315
1613,0.107532024
1614,0.10548902
1615,0.106348336
1616,0.08917041
1617,0.09554172
1618,0.114970304
1619,0.11317525
1620,0.08670579
1621,0.10348817
1622,0.08955059
1623,0.08553162
1624,0.09642023
1625,0.112664126
1626,0.10481414
1627,0.10237069
1628,0.09520421
1629,0.08312649
1630,0.09859422
1631,0.1006605
1632,0.08796428
1633,0.09298504
1634,0.10408513
1635,0.07990189
1636,0.09956605
1637,0.08823399
1638,0.094747536
1639,0.09047139
1640,0.09214192
1641,0.092959255
1642,0.07968422
1643,0.09336258
1644,0.07461178
1645,0.07937675
1646,0.07554081
1647,0.0851493
1648,0.08499106
1649,0.07345389
1650,0.09450337
1651,0.07869498
1652,0.069447145
1653,0.080684796
1654,0.08931819
1655,0.07637581
1656,0.08429052
1657,0.0874459
1658,0.08081953
1659,0.07548907
1660,0.08415742
1661,0.07674222
1662,0.072510704
1663,0.0711159
1664,0.06553813
1665,0.076265305
1666,0.07520111
1667,0.083623804
1668,0.06569515
1669,0.084222674
1670,0.06130148
1671,0.061877776
1672,0.067478195
1673,0.059252553
1674,0.08009501
1675,0.05896334
1676,0.060239892
1677,0.07309657
1678,0.065392785
