timestamp,value
"timestamp    2013-12-03 07:00:00
Name: 117, dtype: object",83.21031771
"timestamp    2013-12-03 07:05:00
Name: 118, dtype: object",82.8468474
"timestamp    2013-12-03 07:10:00
Name: 119, dtype: object",80.83401484
"timestamp    2013-12-03 07:15:00
Name: 120, dtype: object",80.57814533
"timestamp    2013-12-03 07:20:00
Name: 121, dtype: object",82.38411475
"timestamp    2013-12-03 07:25:00
Name: 122, dtype: object",82.14105996
"timestamp    2013-12-03 07:30:00
Name: 123, dtype: object",81.51010328
"timestamp    2013-12-03 07:35:00
Name: 124, dtype: object",80.32038196
"timestamp    2013-12-03 07:40:00
Name: 125, dtype: object",81.37765072
"timestamp    2013-12-03 07:45:00
Name: 126, dtype: object",82.57875201
"timestamp    2013-12-03 07:50:00
Name: 127, dtype: object",83.67102071
"timestamp    2013-12-03 07:55:00
Name: 128, dtype: object",82.31952904
"timestamp    2013-12-03 08:00:00
Name: 129, dtype: object",84.00735878
"timestamp    2013-12-03 08:05:00
Name: 130, dtype: object",84.15133223
"timestamp    2013-12-03 08:10:00
Name: 131, dtype: object",85.42547113
"timestamp    2013-12-03 08:15:00
Name: 132, dtype: object",86.54847695
"timestamp    2013-12-03 08:20:00
Name: 133, dtype: object",87.29964034
"timestamp    2013-12-03 08:25:00
Name: 134, dtype: object",86.08152742
"timestamp    2013-12-03 08:30:00
Name: 135, dtype: object",85.88428549
"timestamp    2013-12-03 08:35:00
Name: 136, dtype: object",85.56048471
"timestamp    2013-12-03 08:40:00
Name: 137, dtype: object",85.13496309
"timestamp    2013-12-03 08:45:00
Name: 138, dtype: object",86.6109496
"timestamp    2013-12-03 08:50:00
Name: 139, dtype: object",86.15758118
"timestamp    2013-12-03 08:55:00
Name: 140, dtype: object",85.23120601
"timestamp    2013-12-03 09:00:00
Name: 141, dtype: object",85.93395961
"timestamp    2013-12-03 09:05:00
Name: 142, dtype: object",85.11561607
"timestamp    2013-12-03 09:10:00
Name: 143, dtype: object",85.86375607
"timestamp    2013-12-03 09:15:00
Name: 144, dtype: object",83.48616417
"timestamp    2013-12-03 09:20:00
Name: 145, dtype: object",85.48938451
"timestamp    2013-12-03 09:25:00
Name: 146, dtype: object",83.14095879
"timestamp    2013-12-03 09:30:00
Name: 147, dtype: object",83.35164174
"timestamp    2013-12-03 09:35:00
Name: 148, dtype: object",83.69802526
"timestamp    2013-12-03 09:40:00
Name: 149, dtype: object",83.80362667
"timestamp    2013-12-03 09:45:00
Name: 150, dtype: object",83.50931286
"timestamp    2013-12-03 09:50:00
Name: 151, dtype: object",83.4881532
"timestamp    2013-12-03 09:55:00
Name: 152, dtype: object",84.0784573
"timestamp    2013-12-03 10:00:00
Name: 153, dtype: object",82.26519820000001
"timestamp    2013-12-03 10:05:00
Name: 154, dtype: object",82.83535437
"timestamp    2013-12-03 10:10:00
Name: 155, dtype: object",82.04034143
"timestamp    2013-12-03 10:15:00
Name: 156, dtype: object",81.50854903
"timestamp    2013-12-03 10:20:00
Name: 157, dtype: object",82.36420121
"timestamp    2013-12-03 10:25:00
Name: 158, dtype: object",80.58482816
"timestamp    2013-12-03 10:30:00
Name: 159, dtype: object",80.9978684
"timestamp    2013-12-03 10:35:00
Name: 160, dtype: object",81.16723557
"timestamp    2013-12-03 10:40:00
Name: 161, dtype: object",80.31567859
"timestamp    2013-12-03 10:45:00
Name: 162, dtype: object",79.66605694
"timestamp    2013-12-03 10:50:00
Name: 163, dtype: object",79.8814896
"timestamp    2013-12-03 10:55:00
Name: 164, dtype: object",78.09314197
"timestamp    2013-12-03 11:00:00
Name: 165, dtype: object",77.72449282
"timestamp    2013-12-03 11:05:00
Name: 166, dtype: object",78.41045288
"timestamp    2013-12-03 11:10:00
Name: 167, dtype: object",77.1646548
"timestamp    2013-12-03 11:15:00
Name: 168, dtype: object",75.35177264
"timestamp    2013-12-03 11:20:00
Name: 169, dtype: object",76.18233367
"timestamp    2013-12-03 11:25:00
Name: 170, dtype: object",74.56924109
"timestamp    2013-12-03 11:30:00
Name: 171, dtype: object",73.50573006
"timestamp    2013-12-03 11:35:00
Name: 172, dtype: object",74.57014555
"timestamp    2013-12-03 11:40:00
Name: 173, dtype: object",72.68741156
"timestamp    2013-12-03 11:45:00
Name: 174, dtype: object",73.52553931
"timestamp    2013-12-03 11:50:00
Name: 175, dtype: object",72.82721113
"timestamp    2013-12-03 11:55:00
Name: 176, dtype: object",72.77529924
"timestamp    2013-12-03 12:00:00
Name: 177, dtype: object",73.83093472
"timestamp    2013-12-03 12:05:00
Name: 178, dtype: object",73.13846943
"timestamp    2013-12-03 12:10:00
Name: 179, dtype: object",75.34241901
"timestamp    2013-12-03 12:15:00
Name: 180, dtype: object",74.81298165
"timestamp    2013-12-03 12:20:00
Name: 181, dtype: object",76.34122004
"timestamp    2013-12-03 12:25:00
Name: 182, dtype: object",75.35202093
"timestamp    2013-12-03 12:30:00
Name: 183, dtype: object",76.16336404
"timestamp    2013-12-03 12:35:00
Name: 184, dtype: object",77.01836571
"timestamp    2013-12-03 12:40:00
Name: 185, dtype: object",78.61550225
"timestamp    2013-12-03 12:45:00
Name: 186, dtype: object",77.52448684
"timestamp    2013-12-03 12:50:00
Name: 187, dtype: object",79.26428222
"timestamp    2013-12-03 12:55:00
Name: 188, dtype: object",77.39280881
"timestamp    2013-12-03 13:00:00
Name: 189, dtype: object",78.22049763
"timestamp    2013-12-03 13:05:00
Name: 190, dtype: object",78.35412045
"timestamp    2013-12-03 13:10:00
Name: 191, dtype: object",80.11719562
"timestamp    2013-12-03 13:15:00
Name: 192, dtype: object",80.49280262
"timestamp    2013-12-03 13:20:00
Name: 193, dtype: object",78.8077078
"timestamp    2013-12-03 13:25:00
Name: 194, dtype: object",80.44409017
"timestamp    2013-12-03 13:30:00
Name: 195, dtype: object",79.70186363
"timestamp    2013-12-03 13:35:00
Name: 196, dtype: object",80.17581648
"timestamp    2013-12-03 13:40:00
Name: 197, dtype: object",80.00900765
"timestamp    2013-12-03 13:45:00
Name: 198, dtype: object",79.75172848
"timestamp    2013-12-03 13:50:00
Name: 199, dtype: object",81.54395534
"timestamp    2013-12-03 13:55:00
Name: 200, dtype: object",81.30146345
"timestamp    2013-12-03 14:00:00
Name: 201, dtype: object",81.19987815
"timestamp    2013-12-03 14:05:00
Name: 202, dtype: object",81.68924032
"timestamp    2013-12-03 14:10:00
Name: 203, dtype: object",80.85042358
"timestamp    2013-12-03 14:15:00
Name: 204, dtype: object",80.22887183
"timestamp    2013-12-03 14:20:00
Name: 205, dtype: object",80.54340412
"timestamp    2013-12-03 14:25:00
Name: 206, dtype: object",82.69675156
"timestamp    2013-12-03 14:30:00
Name: 207, dtype: object",82.87691879
"timestamp    2013-12-03 14:35:00
Name: 208, dtype: object",81.39294104
"timestamp    2013-12-03 14:40:00
Name: 209, dtype: object",81.09516526
"timestamp    2013-12-03 14:45:00
Name: 210, dtype: object",82.01953528
"timestamp    2013-12-03 14:50:00
Name: 211, dtype: object",81.3269712
"timestamp    2013-12-03 14:55:00
Name: 212, dtype: object",82.31148178
"timestamp    2013-12-03 15:00:00
Name: 213, dtype: object",83.32496669
"timestamp    2013-12-03 15:05:00
Name: 214, dtype: object",83.21001771
"timestamp    2013-12-03 15:10:00
Name: 215, dtype: object",82.25146959
"timestamp    2013-12-03 15:15:00
Name: 216, dtype: object",83.11339476
"timestamp    2013-12-03 15:20:00
Name: 217, dtype: object",84.61722355
"timestamp    2013-12-03 15:25:00
Name: 218, dtype: object",84.37223101
"timestamp    2013-12-03 15:30:00
Name: 219, dtype: object",84.79520638
"timestamp    2013-12-03 15:35:00
Name: 220, dtype: object",83.63540044
"timestamp    2013-12-03 15:40:00
Name: 221, dtype: object",82.62589147
"timestamp    2013-12-03 15:45:00
Name: 222, dtype: object",83.2559329
"timestamp    2013-12-03 15:50:00
Name: 223, dtype: object",84.38916448
"timestamp    2013-12-03 15:55:00
Name: 224, dtype: object",83.18147487
"timestamp    2013-12-03 16:00:00
Name: 225, dtype: object",83.48184527
"timestamp    2013-12-03 16:05:00
Name: 226, dtype: object",82.68143532
"timestamp    2013-12-03 16:10:00
Name: 227, dtype: object",82.97997961
"timestamp    2013-12-03 16:15:00
Name: 228, dtype: object",84.13486850000002
"timestamp    2013-12-03 16:20:00
Name: 229, dtype: object",83.54342224
"timestamp    2013-12-03 16:25:00
Name: 230, dtype: object",82.56862498
"timestamp    2013-12-03 16:30:00
Name: 231, dtype: object",83.45096889
"timestamp    2013-12-03 16:35:00
Name: 232, dtype: object",83.45143576
"timestamp    2013-12-03 16:40:00
Name: 233, dtype: object",82.88039053
"timestamp    2013-12-03 16:45:00
Name: 234, dtype: object",82.57263847
"timestamp    2013-12-03 16:50:00
Name: 235, dtype: object",83.85374038
"timestamp    2013-12-03 16:55:00
Name: 236, dtype: object",82.44444475
"timestamp    2013-12-03 17:00:00
Name: 237, dtype: object",82.11652105
"timestamp    2013-12-03 17:05:00
Name: 238, dtype: object",82.52409712
"timestamp    2013-12-03 17:10:00
Name: 239, dtype: object",83.22921909
"timestamp    2013-12-03 17:15:00
Name: 240, dtype: object",83.55667979
"timestamp    2013-12-03 17:20:00
Name: 241, dtype: object",82.69741029
"timestamp    2013-12-03 17:25:00
Name: 242, dtype: object",82.24032523
"timestamp    2013-12-03 17:30:00
Name: 243, dtype: object",82.18283255
"timestamp    2013-12-03 17:35:00
Name: 244, dtype: object",81.91025778
"timestamp    2013-12-03 17:40:00
Name: 245, dtype: object",81.92220756
"timestamp    2013-12-03 17:45:00
Name: 246, dtype: object",83.08562271
"timestamp    2013-12-03 17:50:00
Name: 247, dtype: object",81.94416494
"timestamp    2013-12-03 17:55:00
Name: 248, dtype: object",83.33882055
"timestamp    2013-12-03 18:00:00
Name: 249, dtype: object",82.73869514
"timestamp    2013-12-03 18:05:00
Name: 250, dtype: object",81.52296852
"timestamp    2013-12-03 18:10:00
Name: 251, dtype: object",81.42689951
"timestamp    2013-12-03 18:15:00
Name: 252, dtype: object",83.44744203
"timestamp    2013-12-03 18:20:00
Name: 253, dtype: object",83.17741645
"timestamp    2013-12-03 18:25:00
Name: 254, dtype: object",81.39971499
"timestamp    2013-12-03 18:30:00
Name: 255, dtype: object",81.49327887
"timestamp    2013-12-03 18:35:00
Name: 256, dtype: object",81.42247440000001
"timestamp    2013-12-03 18:40:00
Name: 257, dtype: object",80.01620011
"timestamp    2013-12-03 18:45:00
Name: 258, dtype: object",81.18422859
"timestamp    2013-12-03 18:50:00
Name: 259, dtype: object",78.87746103
"timestamp    2013-12-03 18:55:00
Name: 260, dtype: object",79.32870176
"timestamp    2013-12-03 19:00:00
Name: 261, dtype: object",78.53209148
"timestamp    2013-12-03 19:05:00
Name: 262, dtype: object",77.31031199
"timestamp    2013-12-03 19:10:00
Name: 263, dtype: object",78.60147648
"timestamp    2013-12-03 19:15:00
Name: 264, dtype: object",80.59333215
"timestamp    2013-12-03 19:20:00
Name: 265, dtype: object",80.34151261
"timestamp    2013-12-03 19:25:00
Name: 266, dtype: object",82.61994773
"timestamp    2013-12-03 19:30:00
Name: 267, dtype: object",82.02344746
"timestamp    2013-12-03 19:35:00
Name: 268, dtype: object",84.359617
"timestamp    2013-12-03 19:40:00
Name: 269, dtype: object",85.67172288
"timestamp    2013-12-03 19:45:00
Name: 270, dtype: object",85.56966109
"timestamp    2013-12-03 19:50:00
Name: 271, dtype: object",86.33936754
"timestamp    2013-12-03 19:55:00
Name: 272, dtype: object",85.82410266
"timestamp    2013-12-03 20:00:00
Name: 273, dtype: object",85.67514744
"timestamp    2013-12-03 20:05:00
Name: 274, dtype: object",86.73557359
"timestamp    2013-12-03 20:10:00
Name: 275, dtype: object",86.71059894
"timestamp    2013-12-03 20:15:00
Name: 276, dtype: object",84.49232932
"timestamp    2013-12-03 20:20:00
Name: 277, dtype: object",84.57715258
"timestamp    2013-12-03 20:25:00
Name: 278, dtype: object",86.11829435
"timestamp    2013-12-03 20:30:00
Name: 279, dtype: object",85.81371619
"timestamp    2013-12-03 20:35:00
Name: 280, dtype: object",84.01298513
"timestamp    2013-12-03 20:40:00
Name: 281, dtype: object",85.86114419
"timestamp    2013-12-03 20:45:00
Name: 282, dtype: object",84.63378489
"timestamp    2013-12-03 20:50:00
Name: 283, dtype: object",84.6204503
"timestamp    2013-12-03 20:55:00
Name: 284, dtype: object",84.30866618
"timestamp    2013-12-03 21:00:00
Name: 285, dtype: object",83.42961151
"timestamp    2013-12-03 21:05:00
Name: 286, dtype: object",84.55433571
"timestamp    2013-12-03 21:10:00
Name: 287, dtype: object",83.45318420000002
"timestamp    2013-12-03 21:15:00
Name: 288, dtype: object",84.33273465
"timestamp    2013-12-03 21:20:00
Name: 289, dtype: object",83.62480036
"timestamp    2013-12-03 21:25:00
Name: 290, dtype: object",83.82024756
"timestamp    2013-12-03 21:30:00
Name: 291, dtype: object",82.82118107
"timestamp    2013-12-03 21:35:00
Name: 292, dtype: object",82.48534664
"timestamp    2013-12-03 21:40:00
Name: 293, dtype: object",82.41635233
"timestamp    2013-12-03 21:45:00
Name: 294, dtype: object",82.85831903
"timestamp    2013-12-03 21:50:00
Name: 295, dtype: object",81.22431855
"timestamp    2013-12-03 21:55:00
Name: 296, dtype: object",81.3498204
"timestamp    2013-12-03 22:00:00
Name: 297, dtype: object",80.37310562
"timestamp    2013-12-03 22:05:00
Name: 298, dtype: object",79.5603305
"timestamp    2013-12-03 22:10:00
Name: 299, dtype: object",79.97472613
"timestamp    2013-12-03 22:15:00
Name: 300, dtype: object",79.68231758
"timestamp    2013-12-03 22:20:00
Name: 301, dtype: object",78.25736747
"timestamp    2013-12-03 22:25:00
Name: 302, dtype: object",78.15867147
"timestamp    2013-12-03 22:30:00
Name: 303, dtype: object",76.50030119
"timestamp    2013-12-03 22:35:00
Name: 304, dtype: object",76.28318438
"timestamp    2013-12-03 22:40:00
Name: 305, dtype: object",76.58648498
"timestamp    2013-12-03 22:45:00
Name: 306, dtype: object",75.3056747
"timestamp    2013-12-03 22:50:00
Name: 307, dtype: object",74.74571333
"timestamp    2013-12-03 22:55:00
Name: 308, dtype: object",74.18629409
"timestamp    2013-12-03 23:00:00
Name: 309, dtype: object",74.77344761
"timestamp    2013-12-03 23:05:00
Name: 310, dtype: object",72.89169183
"timestamp    2013-12-03 23:10:00
Name: 311, dtype: object",72.92432965
"timestamp    2013-12-03 23:15:00
Name: 312, dtype: object",71.36444054
"timestamp    2013-12-03 23:20:00
Name: 313, dtype: object",70.60517297
"timestamp    2013-12-03 23:25:00
Name: 314, dtype: object",70.08010776
"timestamp    2013-12-03 23:30:00
Name: 315, dtype: object",70.80451005
"timestamp    2013-12-03 23:35:00
Name: 316, dtype: object",69.41110478
"timestamp    2013-12-03 23:40:00
Name: 317, dtype: object",68.23720056
"timestamp    2013-12-03 23:45:00
Name: 318, dtype: object",68.81053857
"timestamp    2013-12-03 23:50:00
Name: 319, dtype: object",67.95144903
"timestamp    2013-12-03 23:55:00
Name: 320, dtype: object",65.90649636
"timestamp    2013-12-04 00:00:00
Name: 321, dtype: object",66.20465117
"timestamp    2013-12-04 00:05:00
Name: 322, dtype: object",66.09439847
"timestamp    2013-12-04 00:10:00
Name: 323, dtype: object",64.92515067
"timestamp    2013-12-04 00:15:00
Name: 324, dtype: object",65.91054219
"timestamp    2013-12-04 00:20:00
Name: 325, dtype: object",65.0764574
"timestamp    2013-12-04 00:25:00
Name: 326, dtype: object",64.4365387
"timestamp    2013-12-04 00:30:00
Name: 327, dtype: object",64.22546298
"timestamp    2013-12-04 00:35:00
Name: 328, dtype: object",64.67301299
"timestamp    2013-12-04 00:40:00
Name: 329, dtype: object",62.87339214
"timestamp    2013-12-04 00:45:00
Name: 330, dtype: object",64.07636038
"timestamp    2013-12-04 00:50:00
Name: 331, dtype: object",64.24233104
"timestamp    2013-12-04 00:55:00
Name: 332, dtype: object",63.61616804999999
"timestamp    2013-12-04 01:00:00
Name: 333, dtype: object",62.357190489999994
"timestamp    2013-12-04 01:05:00
Name: 334, dtype: object",61.94124256
"timestamp    2013-12-04 01:10:00
Name: 335, dtype: object",62.19962941
"timestamp    2013-12-04 01:15:00
Name: 336, dtype: object",61.91339759
"timestamp    2013-12-04 01:20:00
Name: 337, dtype: object",61.92579229
"timestamp    2013-12-04 01:25:00
Name: 338, dtype: object",62.48497727
"timestamp    2013-12-04 01:30:00
Name: 339, dtype: object",61.935635000000005
"timestamp    2013-12-04 01:35:00
Name: 340, dtype: object",61.63262008000001
"timestamp    2013-12-04 01:40:00
Name: 341, dtype: object",60.371181140000004
"timestamp    2013-12-04 01:45:00
Name: 342, dtype: object",59.96038979
"timestamp    2013-12-04 01:50:00
Name: 343, dtype: object",61.13922001000001
"timestamp    2013-12-04 01:55:00
Name: 344, dtype: object",60.529915249999995
"timestamp    2013-12-04 02:00:00
Name: 345, dtype: object",59.63744866
"timestamp    2013-12-04 02:05:00
Name: 346, dtype: object",60.00666098
"timestamp    2013-12-04 02:10:00
Name: 347, dtype: object",60.12505135
"timestamp    2013-12-04 02:15:00
Name: 348, dtype: object",59.72064235
"timestamp    2013-12-04 02:20:00
Name: 349, dtype: object",60.43677303
"timestamp    2013-12-04 02:25:00
Name: 350, dtype: object",62.873290180000005
"timestamp    2013-12-04 02:30:00
Name: 351, dtype: object",66.49930690000001
"timestamp    2013-12-04 02:35:00
Name: 352, dtype: object",69.81211169
"timestamp    2013-12-04 02:40:00
Name: 353, dtype: object",72.92970657
"timestamp    2013-12-04 02:45:00
Name: 354, dtype: object",75.48652039
"timestamp    2013-12-04 02:50:00
Name: 355, dtype: object",77.56468667
"timestamp    2013-12-04 02:55:00
Name: 356, dtype: object",78.28725568
"timestamp    2013-12-04 03:00:00
Name: 357, dtype: object",77.60706621
"timestamp    2013-12-04 03:05:00
Name: 358, dtype: object",79.24906378
"timestamp    2013-12-04 03:10:00
Name: 359, dtype: object",79.49390087
"timestamp    2013-12-04 03:15:00
Name: 360, dtype: object",80.39691483
"timestamp    2013-12-04 03:20:00
Name: 361, dtype: object",81.02638717
"timestamp    2013-12-04 03:25:00
Name: 362, dtype: object",80.03079367
"timestamp    2013-12-04 03:30:00
Name: 363, dtype: object",81.96289081
"timestamp    2013-12-04 03:35:00
Name: 364, dtype: object",82.80100858
"timestamp    2013-12-04 03:40:00
Name: 365, dtype: object",82.63704015
"timestamp    2013-12-04 03:45:00
Name: 366, dtype: object",82.54456987
"timestamp    2013-12-04 03:50:00
Name: 367, dtype: object",83.91816767
"timestamp    2013-12-04 03:55:00
Name: 368, dtype: object",84.21337153
"timestamp    2013-12-04 04:00:00
Name: 369, dtype: object",83.5474584
"timestamp    2013-12-04 04:05:00
Name: 370, dtype: object",83.94591696
"timestamp    2013-12-04 04:10:00
Name: 371, dtype: object",85.50765598
"timestamp    2013-12-04 04:15:00
Name: 372, dtype: object",84.75313439
"timestamp    2013-12-04 04:20:00
Name: 373, dtype: object",87.38966543
"timestamp    2013-12-04 04:25:00
Name: 374, dtype: object",85.61241075
"timestamp    2013-12-04 04:30:00
Name: 375, dtype: object",87.04546782
"timestamp    2013-12-04 04:35:00
Name: 376, dtype: object",87.60232129
