,X axis
253,1.0028198
254,1.000855
255,1.0014063
256,0.99830335
257,0.97619027
258,0.9695162
259,1.0011985
260,1.0005804
261,0.9719358
262,0.9982583
263,0.97813976
264,1.0038227
265,0.9712413
266,0.9918789
267,1.0076766
268,1.0031127
269,0.9787704
270,0.98605895
271,0.99855393
272,0.9815901
273,0.99121064
274,0.97296995
275,0.9836974
276,0.98321
277,0.99883264
278,1.0055652
279,1.0002698
280,1.0035211
281,1.0047572
282,1.0078175
283,1.0083683
284,0.97886
285,0.989451
286,1.0014778
287,0.972271
288,0.98447466
289,0.99264854
290,0.99246377
291,0.9923572
292,1.0066608
293,1.0032333
294,0.9903217
295,0.96885276
296,1.0047086
297,0.99391085
298,0.9855034
299,0.984602
300,1.0009432
301,0.99711615
302,0.9955178
303,0.98538846
304,1.0048844
305,0.9967639
306,0.9976347
307,0.9820557
308,0.99860245
309,1.0027804
310,0.97524697
311,0.9935424
312,0.9737176
313,0.99456626
314,0.9967813
315,0.9895806
316,0.9864965
317,0.9870876
318,0.9728617
319,1.0090395
320,0.99778515
321,1.0077779
322,0.97568375
323,0.99048585
324,0.99123985
325,0.97541934
326,0.99001557
327,1.0049508
328,1.0056105
329,0.9944598
330,0.98669255
331,0.983072
332,1.00368
333,1.0033058
334,0.9923031
335,0.9819451
336,0.98608744
337,0.9812253
338,1.003184
339,0.99295086
340,0.9990029
341,1.010594
342,0.98066384
343,0.9958094
344,0.97095066
345,0.9744173
346,1.0032369
347,0.98435193
348,0.9710325
349,0.97616905
350,0.9753268
351,1.0028033
352,1.0067244
353,0.99274975
354,0.99013346
355,0.9938552
356,0.9971997
357,0.97896767
358,0.9654118
359,0.9964774
360,0.9790355
361,0.9815309
362,0.99607056
363,1.0029384
364,0.9759375
365,0.97691154
366,0.99576324
367,0.9647395
368,0.99396485
369,0.99304646
370,0.99197835
371,0.96656865
372,0.9918651
373,0.98137856
374,0.979745
375,0.99210507
376,0.9830355
377,0.9686591
378,0.9710733
379,0.9849093
380,0.9666355
381,0.97352964
382,0.99316245
383,0.99102265
384,0.9813314
385,0.96628267
386,0.95148504
387,0.9759068
388,0.9866444
389,0.95973504
390,0.9557773
391,0.9692818
392,0.9696989
393,0.9550881
394,0.96159655
395,0.95771945
396,0.9616202
397,0.9683101
398,0.9376563
399,0.9630091
400,0.9432334
401,0.94497
402,0.9353196
403,0.9147931
404,0.9080352
405,0.8949037
406,0.879767
407,0.8997061
408,0.8842345
409,0.90894896
410,0.88577724
411,0.9069851
412,0.87486637
413,0.8886422
414,0.87754846
415,0.9175319
416,0.9162423
417,0.88445437
418,0.907983
419,0.9226011
420,0.8938229
421,0.9023067
422,0.9276155
423,0.91978246
424,0.9205181
425,0.896971
426,0.905899
427,0.89593536
428,0.92444193
429,0.9340463
430,0.9308014
431,0.9192548
432,0.9278874
433,0.92340314
434,0.94338846
435,0.9246411
436,0.9175904
437,0.9432665
438,0.9376073
439,0.9510702
440,0.92155826
441,0.9474124
442,0.9383087
443,0.9173167
444,0.90049595
445,0.8905979
446,0.90299624
447,0.878617
448,0.8996003
449,0.89227617
450,0.86600417
451,0.89817536
452,0.8729945
453,0.87315017
454,0.8773881
455,0.84487367
456,0.8494113
457,0.83883
458,0.81662637
459,0.8245611
460,0.82154846
461,0.85048664
462,0.84344953
463,0.84244406
464,0.8182092
465,0.8657269
466,0.8249365
467,0.84383154
468,0.8556485
469,0.8483957
470,0.84173465
471,0.8862664
472,0.8947453
473,0.8844932
474,0.8652266
475,0.8835237
476,0.8924693
477,0.91486764
478,0.90528107
479,0.9260113
480,0.9085663
481,0.9298983
482,0.91946715
483,0.9130223
484,0.9086488
485,0.9363112
486,0.90834457
487,0.9362499
488,0.94704604
489,0.94525373
490,0.95749176
491,0.9345899
492,0.9221741
493,0.93702376
494,0.9327078
495,0.92528474
496,0.928904
497,0.951939
498,0.94905925
499,0.9168306
500,0.93436784
501,0.92875594
502,0.9297601
503,0.9441402
504,0.92909807
505,0.91933316
506,0.93482894
507,0.92634714
508,0.92102134
509,0.92337936
510,0.93800503
511,0.9170073
512,0.9519619
513,0.9286909
514,0.9243148
515,0.94170886
516,0.9159364
517,0.921294
518,0.9601121
519,0.95811
520,0.9395362
521,0.95385486
522,0.97463965
523,0.97848225
524,0.9764564
525,0.95933205
526,0.9974645
527,0.98116904
528,0.9966423
529,1.0066555
530,0.9650819
531,0.97864956
532,0.9752178
533,0.98991114
534,0.9785005
535,0.9728805
536,0.97247565
537,0.9707573
538,0.9633544
539,0.96235025
540,0.9871094
541,0.97457117
542,0.9907673
543,0.96660006
544,0.9569218
545,0.98766834
546,0.9682727
547,0.977983
548,0.9642127
549,0.96505356
550,0.965573
551,1.0040092
552,0.96613467
553,0.97008854
554,1.0045016
555,1.0102752
556,1.0142952
557,0.98451406
558,1.0063871
559,0.9864242
560,1.020081
561,0.9864116
562,0.9819764
563,1.0202402
564,1.0136098
565,1.0055116
566,1.0017859
567,1.0099927
568,1.0224775
569,1.0045547
570,0.99957293
571,1.0259378
572,1.0233932
573,1.0101252
574,1.0164502
575,0.9992773
576,0.99998397
577,0.9972692
578,1.0005555
579,0.97613776
580,0.99085563
581,0.96531886
582,0.98213816
583,0.9872648
584,0.96742666
585,0.96959376
586,0.9796621
587,0.9585664
588,0.95904
589,0.9755838
590,0.9797937
591,0.9501017
592,0.9859722
593,0.9826483
594,0.9839398
595,0.9458382
596,0.9755373
597,0.9761251
598,0.9641527
599,0.9472976
600,0.9625128
601,0.9717156
602,0.9829963
603,0.95352703
604,0.97497916
605,0.9862792
606,0.97887164
607,0.9748002
608,0.9849824
609,0.96152383
610,0.9510774
611,0.9847155
612,0.9444841
613,0.9777693
614,0.96192056
615,0.9659409
616,0.97544956
617,0.94870925
618,0.96542495
619,0.97187793
620,0.9727488
621,0.95918435
622,0.96619
623,0.96385974
624,0.96037495
625,0.9620465
626,0.9822803
627,0.97870165
628,0.9709999
629,0.96114796
630,0.96693987
631,0.94799674
632,0.95555276
633,0.9720369
634,0.9693911
635,0.97135013
636,0.94382286
637,0.9722107
638,0.9748115
639,0.9619569
640,0.9726277
641,0.9440967
642,0.96273255
643,0.9638208
644,0.96713054
645,0.9849705
646,0.95459104
647,0.98311615
648,0.96542823
649,0.95323807
650,0.95513934
651,0.981235
652,0.9468431
653,0.97188705
654,0.9750082
655,0.95679694
656,0.96588564
657,0.9729681
658,0.9648183
659,0.94275796
660,0.9842313
661,0.9828808
662,0.98149514
663,0.9861472
664,0.9614476
665,0.96862566
666,0.9532885
667,0.9683479
668,0.94404465
669,0.9693878
670,0.9617805
671,0.9675824
672,0.96808857
673,0.9712599
674,0.9728939
675,0.9556401
676,0.9612199
677,0.9731415
678,0.95132405
679,0.97670895
680,0.98690385
681,0.9484923
682,0.9553142
683,0.9537366
684,0.957514
685,0.9729749
686,0.98970205
687,0.969287
688,0.9495579
689,0.955375
690,0.98979586
691,0.9869796
692,0.99171084
693,0.9582996
694,0.9534696
695,0.9755251
696,0.9934707
697,0.9914718
698,0.97758055
699,0.95437235
700,0.95594674
701,0.95447755
702,0.97472817
703,0.95456105
704,0.98251003
705,0.95638055
706,0.9777151
707,0.9696604
708,0.95564306
709,0.9770889
710,0.98935443
711,0.98571813
712,0.990002
713,0.979004
714,0.96477467
715,0.9649268
716,0.9990011
717,0.9704723
718,0.97580093
719,0.98786926
720,0.9843985
721,0.96428394
722,0.99854594
723,0.9729534
724,0.97403383
725,0.9947038
726,0.96161234
727,0.9927332
728,1.0024877
729,0.963656
730,0.9637073
731,0.96508205
732,0.9981517
733,1.0041692
734,0.96276623
735,0.98497397
736,1.0011587
737,0.9919935
738,0.9921523
739,0.97960776
740,0.99191266
741,0.98211974
742,0.97924244
743,0.9916977
744,0.9670346
745,0.9671784
746,0.98259413
747,0.996607
748,0.98941845
749,0.9995231
750,1.0023471
751,0.98204225
752,0.9846105
753,0.97503304
754,0.9863659
755,0.98158646
756,0.9951965
757,1.005937
758,0.9845371
759,1.0075861
760,1.0027297
761,0.99652976
762,0.98275816
763,0.9976606
764,1.0118777
765,0.98474044
766,1.0149001
767,0.9905111
768,0.9946889
769,1.0115147
770,1.0069752
771,1.0062666
772,1.0007064
773,0.99190396
774,1.0036433
775,1.0004736
776,0.99453217
777,1.0221794
778,1.0247595
779,1.0371554
780,1.0167019
781,1.0086092
782,1.0088036
783,1.0268568
784,1.0202743
785,1.0400752
786,1.0336876
787,1.0414395
788,1.0111281
789,1.0188304
790,1.05048
791,1.0501179
792,1.0243162
793,1.0301389
794,1.0304176
795,1.0562227
796,1.0426087
797,1.034003
798,1.051982
799,1.0300261
800,1.0616777
801,1.0429122
802,1.0456661
803,1.0384275
804,1.0385779
805,1.0573753
806,1.0660032
807,1.0464772
808,1.0477154
809,1.0421844
810,1.0480591
811,1.055849
812,1.0664521
813,1.0694841
814,1.071157
815,1.074347
816,1.0789948
817,1.057703
818,1.0625335
819,1.066439
820,1.06207
821,1.0566508
822,1.0813831
823,1.0671602
824,1.0700005
825,1.0885242
826,1.0642436
827,1.0920414
828,1.0756195
829,1.082295
830,1.0639746
831,1.0737404
832,1.0913969
833,1.0756817
834,1.0816253
835,1.0899534
836,1.0714651
837,1.0749371
838,1.0901486
839,1.0976317
840,1.1085217
841,1.0938237
842,1.1002908
843,1.1021357
844,1.1118647
845,1.0859431
846,1.0914123
847,1.1078395
848,1.1165322
849,1.1153849
850,1.1119201
851,1.0907869
852,1.1033454
853,1.1109926
854,1.1235553
855,1.1244153
856,1.0938693
857,1.0958153
858,1.1253288
859,1.1070768
860,1.1231784
861,1.1149138
862,1.1024852
863,1.1288732
864,1.1044
865,1.1271118
866,1.1050894
867,1.1202527
868,1.1323825
869,1.115529
870,1.1153569
871,1.1096728
872,1.0923626
873,1.0917429
874,1.0806637
875,1.0885354
876,1.0746335
877,1.0792613
878,1.0833886
879,1.0668037
880,1.0976762
881,1.0925348
882,1.0839899
883,1.0720843
884,1.0839044
885,1.0899293
886,1.1023484
887,1.067963
888,1.0696737
889,1.0988508
890,1.0681558
891,1.0900028
892,1.0682341
893,1.0874376
894,1.0704902
895,1.0722152
896,1.082119
897,1.097555
898,1.0975113
899,1.0925871
900,1.0914824
901,1.0739683
902,1.0967842
903,1.0723054
904,1.0916837
905,1.0956615
906,1.0814267
907,1.0774139
908,1.1071802
909,1.0980635
910,1.0804564
911,1.0755435
912,1.0961587
913,1.0897825
914,1.08663
915,1.0866164
916,1.0950416
917,1.0925689
918,1.1103096
919,1.1079654
920,1.0939494
921,1.1093868
922,1.0912695
923,1.091719
924,1.0922748
925,1.1041887
926,1.0874857
927,1.0974802
928,1.087071
929,1.0866114
930,1.0805463
931,1.0965077
932,1.1054507
933,1.0835575
934,1.089865
935,1.1127123
936,1.1087879
937,1.1107506
938,1.1101432
939,1.1102804
940,1.1025848
941,1.1128057
942,1.1039684
943,1.1014278
944,1.1043664
945,1.0832909
946,1.1044347
947,1.1141708
948,1.103852
949,1.0865134
950,1.0969937
951,1.0881315
952,1.0926504
953,1.0962377
954,1.086292
955,1.089066
956,1.0962002
957,1.0920638
958,1.0991095
959,1.08865
960,1.0920701
961,1.1079805
962,1.0969248
963,1.0847695
964,1.1074532
965,1.1015021
966,1.1199307
967,1.1141198
968,1.0999417
969,1.0926672
970,1.0876352
971,1.0864443
972,1.10752
973,1.0922549
974,1.0957898
975,1.1067454
976,1.0858152
977,1.1047556
978,1.0859711
979,1.1052376
980,1.085611
981,1.1063462
982,1.0943817
983,1.0968499
984,1.0913326
985,1.0859749
986,1.088797
987,1.1039577
988,1.0821247
989,1.1168814
990,1.107497
991,1.109636
992,1.1041551
993,1.0889041
994,1.1045082
995,1.0924116
996,1.0868384
997,1.0981557
998,1.1052927
999,1.0825411
1000,1.1017089
1001,1.0798057
1002,1.1007278
1003,1.0816172
1004,1.1116395
1005,1.0805181
1006,1.0891618
1007,1.0983356
1008,1.0865324
1009,1.1116234
1010,1.0950404
1011,1.0985849
1012,1.0840787
1013,1.1021369
1014,1.1109701
1015,1.1045346
1016,1.0964656
1017,1.0948064
1018,1.1099187
1019,1.0920935
1020,1.0987217
1021,1.1090131
1022,1.0991727
1023,1.0778344
1024,1.0820444
1025,1.0870762
1026,1.0728962
1027,1.0776784
1028,1.1037177
1029,1.0866613
1030,1.0928074
1031,1.0900242
1032,1.0980093
1033,1.0883813
1034,1.0711176
1035,1.0947835
1036,1.0963494
1037,1.0926374
1038,1.0763551
1039,1.1041929
1040,1.1019895
1041,1.0803093
1042,1.0823879
1043,1.0742028
1044,1.0918279
1045,1.0779477
1046,1.0753816
1047,1.1011417
1048,1.0953833
1049,1.1023921
1050,1.0786484
1051,1.0896305
1052,1.0884662
1053,1.089956
1054,1.0770953
1055,1.0828272
1056,1.0789269
1057,1.0922545
1058,1.0936781
1059,1.090616
1060,1.0642295
1061,1.0882009
1062,1.0742563
1063,1.0724971
1064,1.0924045
1065,1.0769275
1066,1.0948036
1067,1.0852987
1068,1.0713978
1069,1.0722843
1070,1.0812678
1071,1.0678324
1072,1.0784235
1073,1.0799613
1074,1.075941
1075,1.0850023
1076,1.0626377
1077,1.0798223
1078,1.076997
1079,1.0764723
1080,1.0792395
1081,1.056792
1082,1.058758
1083,1.0577496
1084,1.0834891
1085,1.0875952
1086,1.0727041
1087,1.0744237
1088,1.0777526
1089,1.0487819
1090,1.0772324
1091,1.0820788
1092,1.075052
1093,1.0796165
1094,1.053248
1095,1.0549059
1096,1.0595115
1097,1.0608312
1098,1.0751568
1099,1.0548394
1100,1.0658458
1101,1.0770448
1102,1.0439893
1103,1.0673001
1104,1.0500032
1105,1.0393902
1106,1.0402399
1107,1.0583158
1108,1.0628031
1109,1.0734513
1110,1.0409377
1111,1.0715464
1112,1.0684974
1113,1.0568329
1114,1.0667274
1115,1.0610176
1116,1.0429603
1117,1.0394683
1118,1.0382594
1119,1.0420642
1120,1.0429052
1121,1.0351875
1122,1.0423006
1123,1.0640534
1124,1.0298455
1125,1.062829
1126,1.0578436
1127,1.0653086
1128,1.0525454
1129,1.0423748
1130,1.0333036
1131,1.0617074
1132,1.0443285
1133,1.0425948
1134,1.0337468
1135,1.0427688
1136,1.0551357
1137,1.0224196
1138,1.0425225
1139,1.0551062
1140,1.0466051
1141,1.0493269
1142,1.0462595
1143,1.0235484
1144,1.0494936
1145,1.0322634
1146,1.0574424
1147,1.034534
1148,1.051108
1149,1.028032
1150,1.0456159
1151,1.0336071
1152,1.0463734
1153,1.0611942
1154,1.0342818
1155,1.025338
1156,1.050869
1157,1.0498883
1158,1.030349
1159,1.0557888
1160,1.0520033
1161,1.0444192
1162,1.059171
1163,1.058514
1164,1.0556008
1165,1.0425036
1166,1.0329843
1167,1.0486794
1168,1.0504534
1169,1.0422115
1170,1.0522465
1171,1.0387574
1172,1.0424409
1173,1.0579867
1174,1.0517954
1175,1.0496125
1176,1.0393007
1177,1.0467924
1178,1.068564
1179,1.049393
1180,1.0536331
1181,1.0407044
1182,1.0702894
1183,1.0485711
1184,1.066351
1185,1.0529995
1186,1.0703144
1187,1.0467229
1188,1.0744169
1189,1.0525552
1190,1.0697912
1191,1.0621424
1192,1.0659816
1193,1.0634449
1194,1.0487871
1195,1.0497006
1196,1.0877427
1197,1.0853661
1198,1.0805243
1199,1.0779675
1200,1.0757233
1201,1.0829831
1202,1.1072326
1203,1.0952555
1204,1.1125051
1205,1.1015794
1206,1.0872575
1207,1.0805007
1208,1.0799595
1209,1.0715121
1210,1.073975
1211,1.058958
1212,1.0649941
1213,1.0561662
1214,1.0623119
1215,1.0555859
1216,1.0698562
1217,1.0483899
1218,1.069136
1219,1.0635298
1220,1.039399
1221,1.0400244
1222,1.024969
1223,1.0379562
1224,1.0185754
1225,1.0401802
1226,1.050542
1227,1.0276862
1228,1.0541443
1229,1.0251489
1230,1.0206454
1231,1.0305241
1232,1.0373421
1233,1.0345658
1234,1.0533614
1235,1.0562191
1236,1.0530174
1237,1.0294454
1238,1.057389
1239,1.0453479
1240,1.043385
1241,1.0411233
1242,1.0309907
1243,1.0304649
1244,1.0591265
1245,1.038812
1246,1.0420336
1247,1.0480754
1248,1.0627197
1249,1.0511793
1250,1.0297899
1251,1.0589564
1252,1.0351088
1253,1.0291837
1254,1.060677
1255,1.0582654
1256,1.0325143
1257,1.0353285
1258,1.0349475
1259,1.0602442
1260,1.0659443
1261,1.0628583
1262,1.0286983
1263,1.0533199
1264,1.051341
1265,1.0553682
1266,1.0522326
1267,1.0640724
1268,1.0448414
1269,1.0510647
1270,1.0319647
1271,1.0306673
1272,1.0456939
1273,1.0402259
1274,1.0665144
1275,1.0593389
1276,1.0684769
1277,1.0655026
1278,1.0585865
1279,1.0503712
1280,1.0572091
1281,1.0546248
1282,1.0487759
1283,1.0591346
1284,1.0688596
1285,1.0436324
1286,1.0418652
1287,1.0536046
1288,1.0721067
1289,1.0610223
1290,1.0399586
1291,1.0371026
1292,1.0677649
1293,1.055475
1294,1.0523406
1295,1.0393525
1296,1.0643007
1297,1.0661803
1298,1.0608062
1299,1.0586593
1300,1.061457
1301,1.0396324
1302,1.0560524
1303,1.0639073
1304,1.0756978
1305,1.0444199
1306,1.0572547
1307,1.064289
1308,1.0600247
1309,1.0431291
1310,1.0463091
1311,1.0399171
1312,1.0450037
1313,1.0681956
1314,1.0623007
1315,1.0438329
1316,1.0724577
1317,1.0534347
1318,1.0414104
1319,1.0718433
1320,1.0590322
1321,1.0416504
1322,1.0784698
1323,1.0481733
1324,1.075114
1325,1.0509944
1326,1.0691339
1327,1.0712996
1328,1.0415579
1329,1.0769262
1330,1.0598528
1331,1.0426854
1332,1.0735558
1333,1.0745491
1334,1.0642276
1335,1.0600291
1336,1.0484077
1337,1.0732611
1338,1.0560963
1339,1.0427854
1340,1.0372797
1341,1.0541421
1342,1.0534033
1343,1.0625023
1344,1.0450641
1345,1.0401342
1346,1.0446222
1347,1.0573255
1348,1.0354948
1349,1.0711812
1350,1.0518237
1351,1.0618168
1352,1.068076
1353,1.0555838
1354,1.0420939
1355,1.0541928
1356,1.0390478
1357,1.0643438
1358,1.035485
1359,1.0346082
1360,1.0349927
1361,1.0591103
1362,1.0317839
1363,1.0622576
1364,1.0624397
1365,1.0404031
1366,1.0453761
1367,1.0582708
1368,1.0615034
1369,1.0482872
1370,1.0426614
1371,1.0464051
1372,1.039841
1373,1.0658743
1374,1.0600982
1375,1.0515978
1376,1.0510848
1377,1.0480778
1378,1.0605739
1379,1.0327245
1380,1.0311389
1381,1.0346453
1382,1.0323373
1383,1.062345
1384,1.0518125
1385,1.0351925
1386,1.0484197
1387,1.0333989
1388,1.0535499
1389,1.0374042
1390,1.035751
1391,1.0477296
1392,1.0577931
1393,1.0311867
1394,1.0595472
1395,1.049175
1396,1.0588653
1397,1.0475721
1398,1.0500731
1399,1.0598457
1400,1.0576984
1401,1.0214739
1402,1.0487294
1403,1.0407635
1404,1.0267333
1405,1.0337461
1406,1.0416632
1407,1.0491914
1408,1.0254619
1409,1.0424083
1410,1.0334468
1411,1.0572878
1412,1.0200943
1413,1.0230592
1414,1.043764
1415,1.0332639
1416,1.0581583
1417,1.0240781
1418,1.0535058
1419,1.0481656
1420,1.035198
1421,1.0301319
1422,1.033634
1423,1.0635946
1424,1.0482365
1425,1.064604
1426,1.0287025
1427,1.0543615
1428,1.0579245
1429,1.0393008
1430,1.0473893
1431,1.0606103
1432,1.0670885
1433,1.0574119
1434,1.0352607
1435,1.0591179
1436,1.0451957
1437,1.0555164
1438,1.0704167
1439,1.055959
1440,1.0573597
1441,1.0597023
1442,1.0514184
1443,1.070243
1444,1.0656124
1445,1.0801506
1446,1.081604
1447,1.0693266
1448,1.0881971
1449,1.0707631
1450,1.0825193
1451,1.0871404
1452,1.085614
1453,1.0949959
1454,1.1174308
1455,1.1214336
1456,1.1213053
1457,1.1274476
1458,1.0989552
1459,1.0877885
1460,1.0793537
1461,1.0363599
1462,1.0306382
1463,1.0028391
1464,0.972421
1465,0.9628961
1466,0.9472043
1467,0.8871706
1468,0.88441145
1469,0.86043596
1470,0.8449981
1471,0.80606043
1472,0.79702914
1473,0.76644486
1474,0.76748484
1475,0.7899237
1476,0.7524341
1477,0.74371415
1478,0.7523635
1479,0.72123253
1480,0.7168676
1481,0.67596084
1482,0.7062227
1483,0.67089367
1484,0.6744541
1485,0.6213272
1486,0.6329376
1487,0.648469
1488,0.63259786
1489,0.61759746
1490,0.5984073
1491,0.5978481
1492,0.53683156
1493,0.55657846
1494,0.5503826
1495,0.5132237
1496,0.5197651
1497,0.4817749
1498,0.47709382
1499,0.4690041
1500,0.4903371
1501,0.46508512
1502,0.45973158
1503,0.4421043
1504,0.42222312
1505,0.44368055
1506,0.41502354
1507,0.39582634
1508,0.3979048
1509,0.39090535
1510,0.4200809
1511,0.38206202
1512,0.40818727
1513,0.37180814
1514,0.3661642
1515,0.39883658
1516,0.37920356
1517,0.3625021
1518,0.38218364
1519,0.3562036
1520,0.38774675
1521,0.36115718
1522,0.3684691
1523,0.37564424
1524,0.36480206
1525,0.355666
1526,0.3457332
1527,0.32807583
1528,0.33943555
1529,0.3167752
1530,0.3326604
1531,0.30399248
1532,0.31022605
1533,0.32751608
1534,0.29517025
1535,0.29491472
1536,0.29473114
1537,0.3243904
1538,0.29346746
1539,0.3128115
1540,0.31510124
1541,0.30400544
1542,0.2881788
1543,0.265248
1544,0.29505605
1545,0.26342475
1546,0.26198447
1547,0.25451672
1548,0.27315238
1549,0.27339393
1550,0.24942799
1551,0.2631217
1552,0.25035515
1553,0.26224026
1554,0.24609639
1555,0.24717884
1556,0.23054965
1557,0.24937336
1558,0.23180275
1559,0.21751383
1560,0.23523264
1561,0.22984974
1562,0.21710216
1563,0.23412381
1564,0.22167715
1565,0.2202655
1566,0.22799046
1567,0.22783263
1568,0.19272563
1569,0.20272635
1570,0.18714684
1571,0.1936158
1572,0.200334
1573,0.18466218
1574,0.20332386
1575,0.1894212
1576,0.1987393
1577,0.17710324
1578,0.17331694
1579,0.1749187
1580,0.1699075
1581,0.18827575
1582,0.18729804
1583,0.18447688
1584,0.17854388
1585,0.17582919
1586,0.15399337
1587,0.16512741
1588,0.14720342
1589,0.1475077
1590,0.15979835
1591,0.16023862
1592,0.13597356
1593,0.14470755
1594,0.13536684
1595,0.1462194
1596,0.14260243
1597,0.13340037
1598,0.13717301
1599,0.14401366
1600,0.14157024
1601,0.13982557
1602,0.12264866
1603,0.11890976
1604,0.13261335
1605,0.14186145
1606,0.1411197
1607,0.13125752
1608,0.12827805
1609,0.13071932
1610,0.12399022
1611,0.118267715
1612,0.12603788
1613,0.1286807
1614,0.12697598
1615,0.12769261
1616,0.11347769
1617,0.11872257
1618,0.13491467
1619,0.13340633
1620,0.11145763
1621,0.12530959
1622,0.11378974
1623,0.110497
1624,0.11944829
1625,0.1329773
1626,0.12641354
1627,0.12438023
1628,0.11844388
1629,0.108532846
1630,0.121246934
1631,0.1229599
1632,0.11248849
1633,0.11661397
1634,0.12580642
1635,0.10590699
1636,0.12205216
1637,0.11270958
1638,0.118067
1639,0.114546
1640,0.11591974
1641,0.11659272
1642,0.10573006
1643,0.11692497
1644,0.10161795
1645,0.105480194
1646,0.10236947
1647,0.110184476
1648,0.11005515
1649,0.1006823
1650,0.11786555
1651,0.10492641
1652,0.097453415
1653,0.10654375
1654,0.11359896
1655,0.10304555
1656,0.10948287
1657,0.11206372
1658,0.10665336
1659,0.1023276
1660,0.109374195
1661,0.1033424
1662,0.099921
1663,0.09879655
1664,0.09431653
1665,0.10295606
1666,0.102094606
1667,0.10893862
1668,0.09444226
1669,0.10942747
1670,0.09093164
1671,0.09139113
1672,0.09587176
1673,0.08930023
1674,0.10606401
1675,0.08907023
1676,0.09008591
1677,0.10039379
1678,0.094200164
1679,0.106810465
