,X axis
980,0.8988115
981,0.9090275
982,0.90381384
983,0.9050482
984,0.9021812
985,0.8990371
986,0.9007361
987,0.9081458
988,0.8965725
989,0.9118993
990,0.9094228
991,0.9101053
992,0.9082216
993,0.90079874
994,0.90835613
995,0.9027723
996,0.89956695
997,0.9056689
998,0.9086486
999,0.89684707
1000,0.907241
1001,0.8950096
1002,0.90682423
1003,0.89623535
1004,0.9106825
1005,0.8954958
1006,0.90094876
1007,0.9057526
1008,0.89938027
1009,0.9106781
1010,0.90415096
1011,0.90586793
1012,0.8978441
1013,0.90741855
1014,0.91049635
1015,0.9083662
1016,0.90486115
1017,0.9040319
1018,0.9101906
1019,0.9025997
1020,0.90593094
1021,0.9099136
1022,0.9061364
1023,0.89363647
1024,0.8965194
1025,0.8997114
1026,0.89002556
1027,0.8935261
1028,0.90805256
1029,0.8994592
1030,0.90298563
1031,0.90144557
1032,0.9056004
1033,0.90049165
1034,0.8886677
1035,0.90402025
1036,0.9048044
1037,0.9028942
1038,0.8925799
1039,0.9082361
1040,0.90735775
1041,0.8953539
1042,0.89674634
1043,0.89100397
1044,0.90245444
1045,0.8937164
1046,0.8918727
1047,0.90700173
1048,0.90432423
1049,0.9075234
1050,0.8942083
1051,0.9012197
1052,0.9005418
1053,0.9014064
1054,0.8931114
1055,0.8970345
1056,0.8944025
1057,0.90268725
1058,0.90344757
1059,0.9017808
1060,0.88314533
1061,0.9003851
1062,0.89104366
1063,0.8897233
1064,0.90276855
1065,0.8929915
1066,0.90403056
1067,0.8986165
1068,0.88888353
1069,0.88956165
1070,0.8960017
1071,0.8860847
1072,0.894051
1073,0.8951163
1074,0.8922802
1075,0.8984304
1076,0.881813
1077,0.8950209
1078,0.89304113
1079,0.89266443
1080,0.89461935
1081,0.8767559
1082,0.8784844
1083,0.8776014
1084,0.89746493
1085,0.9000241
1086,0.8898802
1087,0.89116764
1088,0.89357865
1089,0.8694495
1090,0.8932091
1091,0.8965422
1092,0.89163125
1093,0.8948795
1094,0.8735733
1095,0.8750725
1096,0.87913966
1097,0.8802771
1098,0.89170825
1099,0.8750128
1100,0.88447726
1101,0.8930752
1102,0.86489725
1103,0.8856572
1104,0.87058896
1105,0.8604193
1106,0.861254
1107,0.8780982
1108,0.88195246
1109,0.8904431
1110,0.86193687
1111,0.88899755
1112,0.88661534
1113,0.8767922
1114,0.88519466
1115,0.8804369
1116,0.86390424
1117,0.8604961
1118,0.8593032
1119,0.8630351
1120,0.8638509
1121,0.8562441
1122,0.8632649
1123,0.88299876
1124,0.85083795
1125,0.8819741
1126,0.8776841
1127,0.8840367
1128,0.8729328
1129,0.863337
1130,0.8543493
1131,0.88102543
1132,0.86522335
1133,0.8635501
1134,0.8547964
1135,0.8637187
1136,0.8752789
1137,0.8431709
1138,0.86348003
1139,0.8752525
1140,0.8673973
1141,0.86995906
1142,0.86706907
1143,0.8443463
1144,0.8701146
1145,0.8532977
1146,0.8773309
1147,0.85558814
1148,0.87161255
1149,0.8489805
1150,0.8664561
1151,0.85465544
1152,0.86717725
1153,0.88058764
1154,0.8553349
1155,0.84620297
1156,0.8713918
1157,0.87048227
1158,0.8513519
1159,0.8758633
1160,0.8724363
1161,0.86531055
1162,0.87884396
1163,0.8782715
1164,0.8756955
1165,0.86346155
1166,0.85402673
1167,0.8693533
1168,0.87100697
1169,0.8631783
1170,0.87265927
1171,0.8597954
1172,0.8634008
1173,0.8778098
1174,0.8722454
1175,0.87022555
1176,0.8603309
1177,0.8675749
1178,0.8866681
1179,0.8700208
1180,0.87392324
1181,0.86170906
1182,0.8880255
1183,0.8692519
1184,0.88488907
1185,0.8733471
1186,0.88804495
1187,0.86750907
1188,0.8911628
1189,0.8729416
1190,0.8876363
1191,0.88139445
1192,0.88458806
1193,0.8824912
1194,0.8694545
1195,0.8703075
1196,0.9001124
1197,0.8986588
1198,0.8955001
1199,0.89373046
1200,0.8921221
1201,0.8971365
1202,0.9093336
1203,0.90425986
1204,0.91091275
1205,0.9071869
1206,0.8998208
1207,0.8954841
1208,0.8951151
1209,0.8889714
1210,0.8908346
1211,0.87865895
1212,0.88377786
1213,0.8762001
1214,0.8815378
1215,0.8756821
1216,0.8876872
1217,0.8690819
1218,0.88712096
1219,0.88256216
1220,0.860428
1221,0.86104244
1222,0.8458206
1223,0.8590028
1224,0.8391458
1225,0.86119556
1226,0.871089
1227,0.8486253
1228,0.8743859
1229,0.846007
1230,0.8413173
1231,0.85153043
1232,0.8583936
1233,0.8556202
1234,0.87367654
1235,0.8762472
1236,0.8733635
1237,0.8504295
1238,0.87728375
1239,0.8662001
1240,0.8643147
1241,0.86211824
1242,0.8520054
1243,0.85147
1244,0.87880534
1245,0.8598491
1246,0.86300534
1247,0.8687864
1248,0.88188195
1249,0.87167794
1250,0.8507813
1251,0.87865746
1252,0.8561651
1253,0.8501615
1254,0.88014483
1255,0.87805396
1256,0.85355157
1257,0.8563851
1258,0.8560033
1259,0.8797728
1260,0.8845579
1261,0.8819991
1262,0.8496644
1263,0.8736389
1264,0.8718274
1265,0.8754875
1266,0.8726464
1267,0.88301456
1268,0.8657156
1269,0.8715723
1270,0.8529947
1271,0.85167605
1272,0.86653054
1273,0.8612402
1274,0.885022
1275,0.87898993
1276,0.8865989
1277,0.8841962
1278,0.87833476
1279,0.87093097
1280,0.877125
1281,0.87481946
1282,0.86944395
1283,0.87881255
1284,0.88690233
1285,0.8645534
1286,0.8628415
1287,0.8738973
1288,0.88942635
1289,0.8804408
1290,0.8609779
1291,0.85815597
1292,0.88603044
1293,0.87558293
1294,0.8727454
1295,0.8603822
1296,0.88320446
1297,0.8847501
1298,0.88025564
1299,0.8783984
1300,0.88081205
1301,0.8606574
1302,0.87609875
1303,0.88287723
1304,0.89210355
1305,0.86531115
1306,0.8771651
1307,0.88319457
1308,0.8795836
1309,0.86406755
1310,0.8671163
1311,0.8609375
1312,0.86587095
1313,0.8863748
1314,0.88152844
1315,0.86474675
1316,0.88969344
1317,0.873743
1318,0.8623986
1319,0.8892251
1320,0.87872344
1321,0.86263245
1322,0.8940834
1323,0.8688783
1324,0.8916766
1325,0.87150747
1326,0.8871195
1327,0.88880795
1328,0.8625421
1329,0.89299035
1330,0.8794352
1331,0.8636379
1332,0.89052147
1333,0.8912606
1334,0.88314366
1335,0.87958735
1336,0.86909854
1337,0.89030033
1338,0.87613773
1339,0.86373496
1340,0.8583316
1341,0.87438405
1342,0.87371445
1343,0.8816987
1344,0.8659287
1345,0.8611502
1346,0.8655056
1347,0.8772276
1348,0.8565516
1349,0.8887166
1350,0.87227136
1351,0.8811184
1352,0.8862794
1353,0.8756804
1354,0.86306393
1355,0.8744298
1356,0.8600817
1357,0.8832401
1358,0.856542
1359,0.855663
1360,0.8560488
1361,0.8787914
1362,0.85281146
1363,0.8814921
1364,0.881646
1365,0.86141384
1366,0.86622727
1367,0.87805873
1368,0.88085175
1369,0.86898535
1370,0.86361486
1371,0.8672075
1372,0.8608624
1373,0.8845008
1374,0.8796471
1375,0.8720638
1376,0.8715909
1377,0.86878854
1378,0.88005656
1379,0.8537642
1380,0.8521563
1381,0.85570025
1382,0.8533724
1383,0.88156587
1384,0.87226105
1385,0.85624886
1386,0.8691099
1387,0.85444564
1388,0.87384766
1389,0.8584553
1390,0.85680807
1391,0.8684609
1392,0.87763965
1393,0.8522048
1394,0.8791706
1395,0.8698173
1396,0.878578
1397,0.8683123
1398,0.8706542
1399,0.87942904
1400,0.8775562
1401,0.8421838
1402,0.86940044
1403,0.86176664
1404,0.84764427
1405,0.8547956
1406,0.86264485
1407,0.86983234
1408,0.846331
1409,0.8633692
1410,0.85449374
1411,0.8771944
1412,0.84074
1413,0.8438373
1414,0.8646803
1415,0.8543094
1416,0.8779602
1417,0.8448966
1418,0.8738078
1419,0.8688709
1420,0.8562543
1421,0.8511304
1422,0.85468256
1423,0.8826161
1424,0.8689379
1425,0.88345575
1426,0.8496687
1427,0.87458205
1428,0.87775505
1429,0.8603312
1430,0.86813956
1431,0.88008773
1432,0.8854866
1433,0.877304
1434,0.85631746
1435,0.87879765
1436,0.8660547
1437,0.8756199
1438,0.8881245
1439,0.8760154
1440,0.87725794
1441,0.87930495
1442,0.87189853
1443,0.88798946
1444,0.88428646
1445,0.89524573
1446,0.8962264
1447,0.8872714
1448,0.9003829
1449,0.88839364
1450,0.8968327
1451,0.89975023
1452,0.89881337
1453,0.9041284
1454,0.91200185
1455,0.91260153
1456,0.9125863
1457,0.91300553
1458,0.90603757
1459,0.90013975
1460,0.8946983
1461,0.8574162
1462,0.8516467
1463,0.8224065
1464,0.7897966
1465,0.7797322
1466,0.7634553
1467,0.7058074
1468,0.703346
1469,0.682615
1470,0.66984713
1471,0.6393338
1472,0.6325422
1473,0.6101291
1474,0.6108791
1475,0.6272603
1476,0.6000912
1477,0.59389436
1478,0.6000409
1479,0.57803416
1480,0.57496625
1481,0.5461761
1482,0.5674893
1483,0.54258615
1484,0.54510945
1485,0.5068373
1486,0.5153362
1487,0.5265752
1488,0.51508886
1489,0.5040876
1490,0.4897787
1491,0.48935747
1492,0.44181627
1493,0.4575532
1494,0.45265186
1495,0.42257047
1496,0.42794853
1497,0.39628112
1498,0.39231467
1499,0.3854339
1500,0.40350378
1501,0.38208997
1502,0.37751234
1503,0.3623833
1504,0.34529132
1505,0.36373857
1506,0.33911768
1507,0.32277268
1508,0.3245311
1509,0.31862333
1510,0.34345263
1511,0.31122398
1512,0.33327362
1513,0.30275667
1514,0.2981578
1515,0.32532048
1516,0.3088503
1517,0.29520038
1518,0.31132507
1519,0.29016814
1520,0.31597143
1521,0.29411995
1522,0.3000301
1523,0.3059086
1524,0.29705524
1525,0.28974187
1526,0.28197354
1527,0.26874006
1528,0.2771619
1529,0.26074308
1530,0.27209634
1531,0.25224137
1532,0.2563088
1533,0.2683345
1534,0.24676834
1535,0.24661522
1536,0.24650532
1537,0.2660872
1538,0.2457535
1539,0.25804043
1540,0.2595948
1541,0.25224972
1542,0.24269402
1543,0.23133181
1544,0.2466999
1545,0.23058519
1546,0.23001432
1547,0.2273429
1548,0.23485911
1549,0.23497385
1550,0.22582725
1551,0.2304637
1552,0.22608343
1553,0.23011446
1554,0.22498482
1555,0.22524485
1556,0.22296067
1557,0.22581244
1558,0.22298855
1559,0.22451913
1560,0.22319818
1561,0.22295696
1562,0.22463249
1563,0.2231099
1564,0.22361484
1565,0.22387382
1566,0.22299027
1567,0.22299603
1568,0.24248025
1569,0.23198572
1570,0.25116763
1571,0.24130549
1572,0.23400348
1573,0.25587085
1574,0.23152357
1575,0.24733359
1576,0.2355066
1577,0.27411032
1578,0.28592944
1579,0.28068227
1580,0.29841822
1581,0.2492111
1582,0.25089929
1583,0.2562446
1584,0.2701216
1585,0.27786386
1586,0.3861094
1587,0.31930977
1588,0.44026488
1589,0.4376346
1590,0.34790435
1591,0.34531373
1592,0.54630727
1593,0.46246934
1594,0.55228806
1595,0.44888842
1596,0.48197293
1597,0.5716187
1598,0.53449005
1599,0.46882683
1600,0.49175245
1601,0.50854
1602,0.66979605
1603,0.6986083
1604,0.57930624
1605,0.48898053
1606,0.49605882
1607,0.5924419
1608,0.6206097
1609,0.5976094
1610,0.6586568
1611,0.70320785
1612,0.64091784
1613,0.6168722
1614,0.6325192
1615,0.6259989
1616,0.73419464
1617,0.69996023
1618,0.55674326
1619,0.5715602
1620,0.745517
1621,0.64732414
1622,0.7323546
1623,0.75054944
1624,0.69467
1625,0.57575566
1626,0.6375739
1627,0.6553445
1628,0.7019563
1629,0.76015645
1630,0.6809945
1631,0.6672477
1632,0.73986596
1633,0.7145709
1634,0.64296484
1635,0.7716367
1636,0.674618
1637,0.7386197
1638,0.7046244
1639,0.72779256
1640,0.71913177
1641,0.7147122
1642,0.77235687
1643,0.7124872
1644,0.7873411
1645,0.77336276
1646,0.78484225
1647,0.75213873
1648,0.75278956
1649,0.7903124
1650,0.7060356
1651,0.7755462
1652,0.7994592
1653,0.7689906
1654,0.7334825
1655,0.7825059
1656,0.7556224
1657,0.7422263
1658,0.7685262
1659,0.7849842
1660,0.7561516
1661,0.781453
1662,0.7926197
1663,0.7958541
1664,0.8068782
1665,0.78282017
1666,0.7857681
1667,0.7582454
1668,0.8066058
1669,0.7558925
1670,0.8135061
1671,0.8126816
1672,0.8033668
